city,timestamp,date,hour,month,day_of_year,is_daylight,temperature,humidity,wind_speed,cloudcover,uv_index,solar_elevation_deg,solar_azimuth_deg,solar_angle,cloud_factor,temp_efficiency,uv_factor,clear_sky_ghi_wm2,ghi_wm2,poa_irradiance_wm2,cell_temperature_c,production_kw,hourly_production_kwh,solar_potential,load_kwh,system_hourly_kwh,self_consumed_kwh,grid_export_kwh,grid_import_kwh
Turin,2026-03-21T06:00:00+01:00,2026-03-21,6,3,80,0,12.52,63,9.29,46,0.0,-6.823,180.001,0.0,0.941974,1.0,0.0,0.0,0.0,0.0,12.52,0.0,0.0,0.0,0.329613,0.0,0.0,0.0,0.329613
Turin,2026-03-21T07:00:00+01:00,2026-03-21,7,3,80,1,13.55,68,9.21,42,0.3,3.754,319.252,0.065473,0.954383,1.0,0.03,29.19,26.33,33.5,14.59,0.071767,0.071767,0.071767,0.425697,0.071767,0.071767,0.0,0.35393
Turin,2026-03-21T08:00:00+01:00,2026-03-21,8,3,80,1,15.75,61,8.78,39,1.8,14.178,318.122,0.244943,0.964078,1.0,0.18,211.38,198.59,246.3,23.45,0.527579,0.527579,0.527579,0.435366,0.527579,0.435366,0.092213,0.0
Turin,2026-03-21T09:00:00+01:00,2026-03-21,9,3,80,1,15.77,64,9.54,46,3.2,24.04,321.674,0.407381,0.938803,0.983702,0.32,387.0,348.97,425.62,29.07,0.896825,0.896825,0.896825,0.35958,0.896825,0.35958,0.537245,0.0
Turin,2026-03-21T10:00:00+01:00,2026-03-21,10,3,80,1,17.13,55,7.29,31,4.9,32.801,328.198,0.541717,0.982877,0.949616,0.49,533.43,524.29,654.95,37.6,1.332226,1.332226,1.332226,0.304905,1.332226,0.304905,1.027321,0.0
Turin,2026-03-21T11:00:00+01:00,2026-03-21,11,3,80,1,19.5,52,6.95,46,5.6,39.702,338.011,0.638796,0.938811,0.930685,0.56,639.52,600.39,730.47,42.33,1.456217,1.456217,1.456217,0.255649,1.456217,0.255649,1.200568,0.0
Turin,2026-03-21T12:00:00+01:00,2026-03-21,12,3,80,1,18.69,54,7.92,30,6.7,43.789,350.995,0.692002,0.984425,0.917954,0.67,697.72,686.85,858.29,45.51,1.687626,1.687626,1.687626,0.247306,1.687626,0.247306,1.44032,0.0
Turin,2026-03-21T13:00:00+01:00,2026-03-21,13,3,80,1,19.12,54,8.46,43,6.4,44.244,5.604,0.69771,0.952255,0.921011,0.64,703.97,670.36,820.1,44.75,1.61789,1.61789,1.61789,0.259293,1.61789,0.259293,1.358597,0.0
Turin,2026-03-21T14:00:00+01:00,2026-03-21,14,3,80,1,19.66,53,10.67,49,5.7,40.96,19.175,0.655529,0.926536,0.929092,0.57,657.82,609.49,738.04,42.73,1.468774,1.468774,1.468774,0.283395,1.468774,0.283395,1.185379,0.0
Turin,2026-03-21T15:00:00+01:00,2026-03-21,15,3,80,1,20.52,44,10.8,32,5.2,34.634,29.789,0.568336,0.981296,0.931864,0.52,562.5,551.98,688.36,42.03,1.37401,1.37401,1.37401,0.326318,1.37401,0.326318,1.047692,0.0
Turin,2026-03-21T16:00:00+01:00,2026-03-21,16,3,80,1,18.45,54,9.7,43,3.6,26.236,37.061,0.442071,0.950577,0.964378,0.36,424.75,403.76,494.7,33.91,1.021906,1.021906,1.021906,0.396714,1.021906,0.396714,0.625192,0.0
Turin,2026-03-21T17:00:00+01:00,2026-03-21,17,3,80,1,19.23,52,11.14,52,2.0,16.579,41.305,0.285341,0.912473,0.98788,0.2,254.78,232.48,281.66,28.03,0.596011,0.596011,0.596011,0.455266,0.596011,0.455266,0.140745,0.0
Turin,2026-03-21T18:00:00+01:00,2026-03-21,18,3,80,1,17.76,53,9.96,43,0.6,6.248,42.051,0.108824,0.950029,1.0,0.06,69.48,66.01,82.42,20.34,0.176546,0.176546,0.176546,0.548982,0.176546,0.176546,0.0,0.372436
Turin,2026-03-21T19:00:00+01:00,2026-03-21,19,3,80,0,15.94,62,9.78,41,0.0,-4.327,179.999,0.0,0.959406,1.0,0.0,0.0,0.0,0.0,15.94,0.0,0.0,0.0,0.60691,0.0,0.0,0.0,0.60691
Turin,2026-03-21T20:00:00+01:00,2026-03-21,20,3,80,0,15.1,57,10.82,44,0.0,-14.769,180.0,0.0,0.948904,1.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.601564,0.0,0.0,0.0,0.601564
Turin,2026-03-21T21:00:00+01:00,2026-03-21,21,3,80,0,14.18,57,10.51,39,0.0,-24.668,180.0,0.0,0.963775,1.0,0.0,0.0,0.0,0.0,14.18,0.0,0.0,0.0,0.531441,0.0,0.0,0.0,0.531441
Turin,2026-03-21T22:00:00+01:00,2026-03-21,22,3,80,0,11.93,69,9.51,48,0.0,-33.483,180.0,0.0,0.929117,1.0,0.0,0.0,0.0,0.0,11.93,0.0,0.0,0.0,0.421839,0.0,0.0,0.0,0.421839
Turin,2026-03-21T23:00:00+01:00,2026-03-21,23,3,80,0,11.31,74,7.65,45,0.0,-40.449,180.0,0.0,0.944798,1.0,0.0,0.0,0.0,0.0,11.31,0.0,0.0,0.0,0.308461,0.0,0.0,0.0,0.308461
Turin,2026-03-22T00:00:00+01:00,2026-03-22,0,3,81,0,5.15,84,8.67,30,0.0,-44.2,180.0,0.0,0.984049,1.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.10587,0.0,0.0,0.0,0.10587
Turin,2026-03-22T01:00:00+01:00,2026-03-22,1,3,81,0,5.23,77,7.67,43,0.0,-44.637,180.0,0.0,0.950622,1.0,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0.106075,0.0,0.0,0.0,0.106075
Turin,2026-03-22T02:00:00+01:00,2026-03-22,2,3,81,0,4.63,88,8.44,44,0.0,-41.314,180.0,0.0,0.94887,1.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.107616,0.0,0.0,0.0,0.107616
Turin,2026-03-22T03:00:00+01:00,2026-03-22,3,3,81,0,4.19,86,9.7,33,0.0,-34.944,180.0,0.0,0.979498,1.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.115742,0.0,0.0,0.0,0.115742
Turin,2026-03-22T04:00:00+01:00,2026-03-22,4,3,81,0,5.72,84,7.71,41,0.0,-26.508,180.0,0.0,0.957697,1.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.145232,0.0,0.0,0.0,0.145232
Turin,2026-03-22T05:00:00+01:00,2026-03-22,5,3,81,0,6.47,76,9.5,42,0.0,-16.825,180.0,0.0,0.953593,1.0,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.217128,0.0,0.0,0.0,0.217128
Turin,2026-03-22T06:00:00+01:00,2026-03-22,6,3,81,0,6.43,83,7.57,39,0.0,-6.48,180.0,0.0,0.965622,1.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.329122,0.0,0.0,0.0,0.329122
Turin,2026-03-22T07:00:00+01:00,2026-03-22,7,3,81,1,8.43,73,7.9,30,0.4,4.096,315.218,0.071424,0.984663,1.0,0.04,34.33,31.16,38.78,9.65,0.083058,0.083058,0.083058,0.425062,0.083058,0.083058,0.0,0.342004
Turin,2026-03-22T08:00:00+01:00,2026-03-22,8,3,81,1,8.84,77,7.76,34,1.9,14.527,317.0,0.250841,0.976635,1.0,0.19,217.7,192.27,237.63,16.26,0.509001,0.509001,0.509001,0.434717,0.509001,0.434717,0.074284,0.0
Turin,2026-03-22T09:00:00+01:00,2026-03-22,9,3,81,1,11.66,62,7.29,28,3.5,24.404,321.026,0.413164,0.987179,0.994621,0.35,393.28,376.52,469.83,26.34,1.000953,1.000953,1.000953,0.359045,1.000953,0.359045,0.641908,0.0
Turin,2026-03-22T10:00:00+01:00,2026-03-22,10,3,81,1,11.45,65,9.04,24,5.1,33.184,327.772,0.54733,0.992501,0.973768,0.51,539.56,512.12,643.6,31.56,1.342425,1.342425,1.342425,0.304451,1.342425,0.304451,1.037974,0.0
Turin,2026-03-22T11:00:00+01:00,2026-03-22,11,3,81,1,12.61,67,8.02,35,6.0,40.105,337.763,0.644197,0.975109,0.957405,0.6,645.42,597.27,737.34,35.65,1.512104,1.512104,1.512104,0.255269,1.512104,0.255269,1.256835,0.0
Turin,2026-03-22T12:00:00+01:00,2026-03-22,12,3,81,1,13.51,65,7.64,37,6.6,44.2,350.942,0.697162,0.968956,0.945621,0.66,703.37,652.9,802.69,38.59,1.625867,1.625867,1.625867,0.246937,1.625867,0.246937,1.37893,0.0
Turin,2026-03-22T13:00:00+01:00,2026-03-22,13,3,81,1,15.62,52,7.85,22,6.9,44.637,5.761,0.702618,0.994586,0.926265,0.69,709.34,705.5,889.97,43.43,1.765746,1.765746,1.765746,0.258907,1.765746,0.258907,1.506839,0.0
Turin,2026-03-22T14:00:00+01:00,2026-03-22,14,3,81,1,15.74,56,8.47,32,6.2,41.314,19.51,0.660191,0.980293,0.936916,0.62,662.92,646.14,800.9,40.77,1.607308,1.607308,1.607308,0.282973,1.607308,0.282973,1.324335,0.0
Turin,2026-03-22T15:00:00+01:00,2026-03-22,15,3,81,1,14.74,56,8.97,23,5.4,34.944,30.267,0.572773,0.99353,0.952718,0.54,567.35,561.27,706.61,36.82,1.441989,1.441989,1.441989,0.325832,1.441989,0.325832,1.116157,0.0
Turin,2026-03-22T16:00:00+01:00,2026-03-22,16,3,81,1,14.05,65,9.37,36,3.8,26.508,37.707,0.446321,0.973262,0.982163,0.38,429.38,400.04,493.2,29.46,1.0376,1.0376,1.0376,0.396123,1.0376,0.396123,0.641477,0.0
Turin,2026-03-22T17:00:00+01:00,2026-03-22,17,3,81,1,13.91,64,8.79,29,2.3,16.825,42.3,0.289454,0.98619,1.0,0.23,259.21,245.82,306.4,23.49,0.656309,0.656309,0.656309,0.454587,0.656309,0.454587,0.201722,0.0
Turin,2026-03-22T18:00:00+01:00,2026-03-22,18,3,81,1,12.45,70,11.65,30,0.7,6.48,44.559,0.112861,0.984685,1.0,0.07,73.47,67.72,84.28,15.08,0.180531,0.180531,0.180531,0.548164,0.180531,0.180531,0.0,0.367633
Turin,2026-03-22T19:00:00+01:00,2026-03-22,19,3,81,0,10.42,66,8.54,35,0.0,-4.096,179.999,0.0,0.974328,1.0,0.0,0.0,0.0,0.0,10.42,0.0,0.0,0.0,0.606006,0.0,0.0,0.0,0.606006
Turin,2026-03-22T20:00:00+01:00,2026-03-22,20,3,81,0,10.51,71,8.46,36,0.0,-14.527,180.0,0.0,0.972475,1.0,0.0,0.0,0.0,0.0,10.51,0.0,0.0,0.0,0.600668,0.0,0.0,0.0,0.600668
Turin,2026-03-22T21:00:00+01:00,2026-03-22,21,3,81,0,9.46,75,7.72,46,0.0,-24.404,180.0,0.0,0.939801,1.0,0.0,0.0,0.0,0.0,9.46,0.0,0.0,0.0,0.530649,0.0,0.0,0.0,0.530649
Turin,2026-03-22T22:00:00+01:00,2026-03-22,22,3,81,0,7.86,71,8.76,34,0.0,-33.184,180.0,0.0,0.977193,1.0,0.0,0.0,0.0,0.0,7.86,0.0,0.0,0.0,0.421211,0.0,0.0,0.0,0.421211
Turin,2026-03-22T23:00:00+01:00,2026-03-22,23,3,81,0,5.29,85,7.31,28,0.0,-40.105,180.0,0.0,0.987748,1.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.308001,0.0,0.0,0.0,0.308001
Turin,2026-03-23T00:00:00+01:00,2026-03-23,0,3,82,0,8.99,70,9.84,34,0.0,-43.813,180.0,0.0,0.977215,1.0,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0.0,0.105711,0.0,0.0,0.0,0.105711
Turin,2026-03-23T01:00:00+01:00,2026-03-23,1,3,82,0,8.9,78,8.57,42,0.0,-44.228,180.0,0.0,0.954354,1.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.105916,0.0,0.0,0.0,0.105916
Turin,2026-03-23T02:00:00+01:00,2026-03-23,2,3,82,0,7.48,77,8.0,43,0.0,-40.908,180.0,0.0,0.952886,1.0,0.0,0.0,0.0,0.0,7.48,0.0,0.0,0.0,0.107454,0.0,0.0,0.0,0.107454
Turin,2026-03-23T03:00:00+01:00,2026-03-23,3,3,82,0,7.78,74,8.1,42,0.0,-34.555,180.0,0.0,0.954052,1.0,0.0,0.0,0.0,0.0,7.78,0.0,0.0,0.0,0.115568,0.0,0.0,0.0,0.115568
Turin,2026-03-23T04:00:00+01:00,2026-03-23,4,3,82,0,8.9,77,8.46,43,0.0,-26.14,180.0,0.0,0.95153,1.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.145013,0.0,0.0,0.0,0.145013
Turin,2026-03-23T05:00:00+01:00,2026-03-23,5,3,82,0,9.63,75,8.24,46,0.0,-16.473,180.0,0.0,0.941443,1.0,0.0,0.0,0.0,0.0,9.63,0.0,0.0,0.0,0.216801,0.0,0.0,0.0,0.216801
Turin,2026-03-23T06:00:00+01:00,2026-03-23,6,3,82,0,11.65,67,7.92,45,0.0,-6.137,180.0,0.0,0.942193,1.0,0.0,0.0,0.0,0.0,11.65,0.0,0.0,0.0,0.328627,0.0,0.0,0.0,0.328627
Turin,2026-03-23T07:00:00+01:00,2026-03-23,7,3,82,1,12.9,71,10.1,40,0.4,4.438,311.289,0.077378,0.962907,1.0,0.04,39.63,35.55,41.94,14.21,0.089829,0.089829,0.089829,0.424423,0.089829,0.089829,0.0,0.334594
Turin,2026-03-23T08:00:00+01:00,2026-03-23,8,3,82,1,12.97,65,8.55,40,1.9,14.876,315.885,0.256732,0.961678,1.0,0.19,224.01,205.84,249.19,20.76,0.533762,0.533762,0.533762,0.434063,0.533762,0.434063,0.099699,0.0
Turin,2026-03-23T09:00:00+01:00,2026-03-23,9,3,82,1,15.14,65,9.75,46,3.3,24.767,320.38,0.41893,0.941694,0.985155,0.33,399.56,360.57,434.42,28.71,0.916712,0.916712,0.916712,0.358505,0.916712,0.358505,0.558207,0.0
Turin,2026-03-23T10:00:00+01:00,2026-03-23,10,3,82,1,15.52,59,9.01,29,5.1,33.567,327.345,0.552919,0.985938,0.955897,0.51,545.66,529.51,656.24,36.03,1.343671,1.343671,1.343671,0.268763,1.343671,0.268763,1.074908,0.0
Turin,2026-03-23T11:00:00+01:00,2026-03-23,11,3,82,1,17.87,60,7.7,43,5.9,40.509,337.514,0.649567,0.952978,0.936355,0.59,651.3,607.54,737.29,40.91,1.478761,1.478761,1.478761,0.219655,1.478761,0.219655,1.259106,0.0
Turin,2026-03-23T12:00:00+01:00,2026-03-23,12,3,82,1,18.15,46,9.95,30,6.8,44.611,350.892,0.702288,0.98473,0.919253,0.68,708.98,698.15,865.18,45.19,1.703577,1.703577,1.703577,0.211336,1.703577,0.211336,1.492241,0.0
Turin,2026-03-23T13:00:00+01:00,2026-03-23,13,3,82,1,17.74,55,9.03,32,6.8,45.031,5.921,0.707489,0.981045,0.921007,0.68,714.67,699.85,864.38,44.75,1.705249,1.705249,1.705249,0.223288,1.705249,0.223288,1.481961,0.0
Turin,2026-03-23T14:00:00+01:00,2026-03-23,14,3,82,1,18.49,45,8.42,26,6.4,41.668,19.849,0.664816,0.990785,0.922811,0.64,667.98,661.82,825.76,44.3,1.632239,1.632239,1.632239,0.247317,1.632239,0.247317,1.384922,0.0
Turin,2026-03-23T15:00:00+01:00,2026-03-23,15,3,82,1,17.71,58,10.45,41,5.1,35.252,30.75,0.577176,0.95693,0.947047,0.51,572.16,540.63,656.97,38.24,1.332719,1.332719,1.332719,0.290112,1.332719,0.290112,1.042607,0.0
Turin,2026-03-23T16:00:00+01:00,2026-03-23,16,3,82,1,17.85,56,10.01,45,3.7,26.779,38.359,0.450543,0.94346,0.967036,0.37,433.98,408.17,492.35,33.24,1.019851,1.019851,1.019851,0.360297,1.019851,0.360297,0.659554,0.0
Turin,2026-03-23T17:00:00+01:00,2026-03-23,17,3,82,1,16.5,60,11.12,42,2.2,17.07,43.302,0.293546,0.956702,0.996792,0.22,263.63,246.27,297.81,25.8,0.635862,0.635862,0.635862,0.453904,0.635862,0.453904,0.181958,0.0
Turin,2026-03-23T18:00:00+01:00,2026-03-23,18,3,82,1,15.65,62,9.28,34,0.7,6.712,47.112,0.116885,0.977795,1.0,0.07,77.47,73.33,88.42,18.41,0.189394,0.189394,0.189394,0.54734,0.189394,0.189394,0.0,0.357946
Turin,2026-03-23T19:00:00+01:00,2026-03-23,19,3,82,0,14.28,59,9.55,50,0.0,-3.865,179.999,0.0,0.919724,1.0,0.0,0.0,0.0,0.0,14.28,0.0,0.0,0.0,0.605094,0.0,0.0,0.0,0.605094
Turin,2026-03-23T20:00:00+01:00,2026-03-23,20,3,82,0,13.67,60,9.86,49,0.0,-14.286,180.0,0.0,0.926376,1.0,0.0,0.0,0.0,0.0,13.67,0.0,0.0,0.0,0.599764,0.0,0.0,0.0,0.599764
Turin,2026-03-23T21:00:00+01:00,2026-03-23,21,3,82,0,11.47,70,8.3,42,0.0,-24.139,180.0,0.0,0.954126,1.0,0.0,0.0,0.0,0.0,11.47,0.0,0.0,0.0,0.529851,0.0,0.0,0.0,0.529851
Turin,2026-03-23T22:00:00+01:00,2026-03-23,22,3,82,0,11.77,74,10.11,43,0.0,-32.884,180.0,0.0,0.951139,1.0,0.0,0.0,0.0,0.0,11.77,0.0,0.0,0.0,0.420577,0.0,0.0,0.0,0.420577
Turin,2026-03-23T23:00:00+01:00,2026-03-23,23,3,82,0,10.29,78,8.93,52,0.0,-39.761,180.0,0.0,0.912403,1.0,0.0,0.0,0.0,0.0,10.29,0.0,0.0,0.0,0.307538,0.0,0.0,0.0,0.307538
Turin,2026-03-24T00:00:00+01:00,2026-03-24,0,3,83,0,4.99,77,7.46,28,0.0,-43.427,180.0,0.0,0.987275,1.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.10555,0.0,0.0,0.0,0.10555
Turin,2026-03-24T01:00:00+01:00,2026-03-24,1,3,83,0,4.19,79,8.51,37,0.0,-43.818,180.0,0.0,0.969701,1.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.105755,0.0,0.0,0.0,0.105755
Turin,2026-03-24T02:00:00+01:00,2026-03-24,2,3,83,0,2.57,88,8.46,27,0.0,-40.501,180.0,0.0,0.988828,1.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.107291,0.0,0.0,0.0,0.107291
Turin,2026-03-24T03:00:00+01:00,2026-03-24,3,3,83,0,4.51,82,8.93,29,0.0,-34.166,180.0,0.0,0.985993,1.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,0.0,0.115392,0.0,0.0,0.0,0.115392
Turin,2026-03-24T04:00:00+01:00,2026-03-24,4,3,83,0,4.01,81,10.13,32,0.0,-25.772,180.0,0.0,0.980657,1.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.144793,0.0,0.0,0.0,0.144793
Turin,2026-03-24T05:00:00+01:00,2026-03-24,5,3,83,0,4.24,84,10.02,27,0.0,-16.121,180.0,0.0,0.988877,1.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.216472,0.0,0.0,0.0,0.216472
Turin,2026-03-24T06:00:00+01:00,2026-03-24,6,3,83,0,5.09,82,9.44,34,0.0,-5.794,180.0,0.0,0.976328,1.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.328128,0.0,0.0,0.0,0.328128
Turin,2026-03-24T07:00:00+01:00,2026-03-24,7,3,83,1,7.62,70,7.64,34,0.5,4.78,307.5,0.083333,0.977243,1.0,0.05,45.07,41.2,47.34,9.1,0.101402,0.101402,0.101402,0.423779,0.101402,0.101402,0.0,0.322377
Turin,2026-03-24T08:00:00+01:00,2026-03-24,8,3,83,1,7.89,72,9.57,24,2.0,15.225,314.778,0.262614,0.992606,1.0,0.2,230.33,211.61,259.72,16.01,0.556325,0.556325,0.556325,0.433404,0.556325,0.433404,0.122921,0.0
Turin,2026-03-24T09:00:00+01:00,2026-03-24,9,3,83,1,9.93,76,7.6,38,3.5,25.13,319.735,0.424678,0.966929,1.0,0.35,405.81,356.6,431.91,23.43,0.925159,0.925159,0.925159,0.35796,0.925159,0.35796,0.567199,0.0
Turin,2026-03-24T10:00:00+01:00,2026-03-24,10,3,83,1,11.68,65,9.66,31,5.1,33.951,326.919,0.558481,0.98284,0.973439,0.51,551.73,519.75,638.78,31.64,1.331917,1.331917,1.331917,0.268355,1.331917,0.268355,1.063562,0.0
Turin,2026-03-24T11:00:00+01:00,2026-03-24,11,3,83,1,12.1,63,7.64,21,6.4,40.912,337.265,0.654904,0.995197,0.952928,0.64,657.14,631.03,789.42,36.77,1.611349,1.611349,1.611349,0.219321,1.611349,0.219321,1.392028,0.0
Turin,2026-03-24T12:00:00+01:00,2026-03-24,12,3,83,1,12.68,67,8.59,35,6.7,45.022,350.842,0.707376,0.974225,0.948409,0.67,714.55,659.56,806.98,37.9,1.63937,1.63937,1.63937,0.211015,1.63937,0.211015,1.428355,0.0
Turin,2026-03-24T13:00:00+01:00,2026-03-24,13,3,83,1,13.15,66,8.86,18,7.1,45.424,6.085,0.712322,0.996758,0.940133,0.71,719.96,682.82,858.12,39.97,1.728048,1.728048,1.728048,0.222949,1.728048,0.222949,1.505099,0.0
Turin,2026-03-24T14:00:00+01:00,2026-03-24,14,3,83,1,14.07,63,9.52,23,6.5,42.021,20.193,0.669403,0.993197,0.943326,0.65,673.0,644.4,803.28,39.17,1.623111,1.623111,1.623111,0.246942,1.623111,0.246942,1.376169,0.0
Turin,2026-03-24T15:00:00+01:00,2026-03-24,15,3,83,1,13.6,69,8.96,39,5.2,35.559,31.237,0.581545,0.96567,0.966093,0.52,576.93,523.53,636.0,33.48,1.316127,1.316127,1.316127,0.289672,1.316127,0.289672,1.026455,0.0
Turin,2026-03-24T16:00:00+01:00,2026-03-24,16,3,83,1,12.25,60,11.27,36,3.9,27.048,39.015,0.454736,0.973705,0.987485,0.39,438.54,417.43,508.18,28.13,1.074899,1.074899,1.074899,0.35975,1.074899,0.35975,0.715149,0.0
Turin,2026-03-24T17:00:00+01:00,2026-03-24,17,3,83,1,11.45,64,9.41,30,2.3,17.315,44.311,0.297617,0.984877,1.0,0.23,268.02,253.69,309.4,21.12,0.662745,0.662745,0.662745,0.453215,0.662745,0.453215,0.20953,0.0
Turin,2026-03-24T18:00:00+01:00,2026-03-24,18,3,83,1,10.94,63,10.54,28,0.8,6.944,49.7,0.120895,0.98784,1.0,0.08,81.48,77.52,91.94,13.82,0.19694,0.19694,0.19694,0.546509,0.19694,0.19694,0.0,0.349569
Turin,2026-03-24T19:00:00+01:00,2026-03-24,19,3,83,0,10.64,71,9.25,30,0.0,-3.634,179.999,0.0,0.983946,1.0,0.0,0.0,0.0,0.0,10.64,0.0,0.0,0.0,0.604176,0.0,0.0,0.0,0.604176
Turin,2026-03-24T20:00:00+01:00,2026-03-24,20,3,83,0,9.12,77,10.62,29,0.0,-14.044,180.0,0.0,0.986653,1.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0.0,0.598854,0.0,0.0,0.0,0.598854
Turin,2026-03-24T21:00:00+01:00,2026-03-24,21,3,83,0,8.29,73,10.21,46,0.0,-23.874,180.0,0.0,0.941944,1.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.529047,0.0,0.0,0.0,0.529047
Turin,2026-03-24T22:00:00+01:00,2026-03-24,22,3,83,0,6.44,74,9.99,40,0.0,-32.584,180.0,0.0,0.962559,1.0,0.0,0.0,0.0,0.0,6.44,0.0,0.0,0.0,0.419939,0.0,0.0,0.0,0.419939
Turin,2026-03-24T23:00:00+01:00,2026-03-24,23,3,83,0,6.04,78,7.13,44,0.0,-39.417,180.0,0.0,0.947466,1.0,0.0,0.0,0.0,0.0,6.04,0.0,0.0,0.0,0.307071,0.0,0.0,0.0,0.307071
Turin,2026-03-25T00:00:00+01:00,2026-03-25,0,3,84,0,5.29,80,7.83,45,0.0,-43.04,180.0,0.0,0.943813,1.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.105389,0.0,0.0,0.0,0.105389
Turin,2026-03-25T01:00:00+01:00,2026-03-25,1,3,84,0,4.69,84,6.97,34,0.0,-43.409,180.0,0.0,0.977215,1.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.105593,0.0,0.0,0.0,0.105593
Turin,2026-03-25T02:00:00+01:00,2026-03-25,2,3,84,0,4.25,91,7.25,48,0.0,-40.094,180.0,0.0,0.928971,1.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.107127,0.0,0.0,0.0,0.107127
Turin,2026-03-25T03:00:00+01:00,2026-03-25,3,3,84,0,5.04,82,7.63,45,0.0,-33.777,180.0,0.0,0.942937,1.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.115216,0.0,0.0,0.0,0.115216
Turin,2026-03-25T04:00:00+01:00,2026-03-25,4,3,84,0,4.15,88,7.4,32,0.0,-25.403,180.0,0.0,0.981762,1.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.144572,0.0,0.0,0.0,0.144572
Turin,2026-03-25T05:00:00+01:00,2026-03-25,5,3,84,0,5.61,76,6.86,38,0.0,-15.769,180.0,0.0,0.967403,1.0,0.0,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.21614,0.0,0.0,0.0,0.21614
Turin,2026-03-25T06:00:00+01:00,2026-03-25,6,3,84,0,7.2,78,9.58,41,0.0,-5.45,180.0,0.0,0.95803,1.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.327625,0.0,0.0,0.0,0.327625
Turin,2026-03-25T07:00:00+01:00,2026-03-25,7,3,84,1,8.17,70,10.11,39,0.5,5.122,303.874,0.089284,0.965408,1.0,0.05,50.63,45.61,50.55,9.75,0.108274,0.108274,0.108274,0.42313,0.108274,0.108274,0.0,0.314856
Turin,2026-03-25T08:00:00+01:00,2026-03-25,8,3,84,1,9.72,75,9.54,31,2.0,15.574,313.679,0.268483,0.983293,1.0,0.2,236.64,212.57,255.35,17.7,0.54696,0.54696,0.54696,0.432741,0.54696,0.432741,0.114219,0.0
Turin,2026-03-25T09:00:00+01:00,2026-03-25,9,3,84,1,10.79,66,7.87,27,3.7,25.493,319.091,0.430405,0.988781,0.99741,0.37,412.05,388.49,475.37,25.65,1.015608,1.015608,1.015608,0.357412,1.015608,0.357412,0.658196,0.0
Turin,2026-03-25T10:00:00+01:00,2026-03-25,10,3,84,1,10.83,73,7.22,39,5.0,34.334,326.492,0.564015,0.964074,0.98198,0.5,557.78,494.99,597.53,29.51,1.256838,1.256838,1.256838,0.267944,1.256838,0.267944,0.988894,0.0
Turin,2026-03-25T11:00:00+01:00,2026-03-25,11,3,84,1,13.74,55,7.18,24,6.4,41.316,337.016,0.660207,0.992606,0.94312,0.64,662.94,658.03,815.5,39.22,1.647436,1.647436,1.647436,0.218985,1.647436,0.218985,1.428451,0.0
Turin,2026-03-25T12:00:00+01:00,2026-03-25,12,3,84,1,12.98,66,7.8,41,6.6,45.433,350.794,0.712426,0.957793,0.948886,0.66,720.07,657.37,793.54,37.78,1.612873,1.612873,1.612873,0.210692,1.612873,0.210692,1.402181,0.0
Turin,2026-03-25T13:00:00+01:00,2026-03-25,13,3,84,1,14.55,64,8.05,25,7.1,45.817,6.252,0.717114,0.991489,0.934692,0.71,725.2,691.92,857.02,41.33,1.715851,1.715851,1.715851,0.222607,1.715851,0.222607,1.493244,0.0
Turin,2026-03-25T14:00:00+01:00,2026-03-25,14,3,84,1,15.21,57,8.49,36,6.3,42.373,20.541,0.673951,0.973013,0.939893,0.63,677.97,652.83,794.28,40.03,1.599082,1.599082,1.599082,0.246564,1.599082,0.246564,1.352518,0.0
